order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
98749,8521,2024-02-23,160,8,414.42,3315.36,Pending,
98750,5057,2024-06-16,327,7,28.80,201.60,Completed,2024-06-23
98751,6725,2023-07-22,365,4,852.84,3411.36,Completed,2023-07-23
98752,4749,2024-09-21,13,7,171.02,1197.14,Completed,2024-09-26
98753,630,2023-01-15,98,10,55.74,557.40,Completed,2023-01-20
98754,2174,2024-03-19,234,3,373.65,1120.95,Completed,2024-03-24
98755,7719,2023-04-17,481,2,262.44,524.88,Completed,2023-04-21
98756,957,2023-08-17,27,3,440.41,1321.23,Completed,2023-08-19
98757,5606,2023-09-23,221,2,749.08,1498.16,Completed,2023-09-30
98758,3113,2024-12-31,101,4,780.63,3122.52,Pending,
98759,8354,2024-08-18,12,9,867.81,7810.29,Completed,2024-08-22
98760,6149,2024-01-22,344,6,867.13,5202.78,Pending,
98761,596,2023-05-19,498,9,493.42,4440.78,Completed,2023-05-19
98762,243,2023-04-17,269,3,279.37,838.11,Completed,2023-04-18
98763,5046,2024-10-14,187,4,290.00,1160.00,Completed,2024-10-18
98764,6807,2023-06-26,101,3,780.63,2341.89,Completed,2023-07-01
98765,6459,2024-04-30,233,8,450.24,3601.92,Pending,
98766,1198,2023-09-04,165,1,921.97,921.97,Cancelled,
98767,8025,2024-02-05,494,5,204.22,1021.10,Completed,2024-02-05
98768,9344,2024-04-15,165,9,921.97,8297.73,Completed,2024-04-21
98769,4972,2023-07-29,477,3,414.17,1242.51,Completed,2023-07-31
98770,163,2024-02-15,484,2,196.27,392.54,Completed,2024-02-16
98771,1724,2024-07-23,428,3,935.67,2807.01,Completed,2024-07-25
98772,6996,2024-07-26,412,5,446.62,2233.10,Completed,2024-07-31
98773,8875,2023-04-13,264,2,871.15,1742.30,Cancelled,
98774,9852,2024-12-04,397,6,60.64,363.84,Pending,
98775,1888,2023-05-10,367,7,244.36,1710.52,Completed,2023-05-14
98776,2709,2023-09-16,43,5,360.74,1803.70,Pending,
98777,7067,2024-12-03,280,10,465.49,4654.90,Completed,2024-12-04
98778,2612,2023-03-21,69,5,340.21,1701.05,Completed,2023-03-21
98779,9938,2024-10-04,236,4,219.97,879.88,Completed,2024-10-05
98780,9736,2024-11-10,186,7,346.47,2425.29,Completed,2024-11-15
98781,482,2023-11-25,348,1,606.42,606.42,Completed,2023-12-02
98782,65,2023-10-07,154,10,813.02,8130.20,Completed,2023-10-10
98783,4144,2023-01-18,119,7,189.90,1329.30,Completed,2023-01-20
98784,8225,2024-05-11,14,9,651.55,5863.95,Completed,2024-05-17
98785,623,2024-06-28,151,8,578.31,4626.48,Completed,2024-07-03
98786,1350,2023-12-31,436,8,337.37,2698.96,Completed,2024-01-02
98787,4140,2024-10-03,52,2,957.73,1915.46,Cancelled,
98788,6427,2023-12-23,406,2,306.78,613.56,Pending,
98789,2620,2023-07-02,492,6,865.43,5192.58,Completed,2023-07-07
98790,8539,2023-12-21,471,3,993.54,2980.62,Completed,2023-12-27
98791,8084,2024-10-22,212,9,570.26,5132.34,Pending,
98792,70,2023-08-05,306,8,429.16,3433.28,Completed,2023-08-10
98793,7147,2024-05-22,25,1,862.16,862.16,Completed,2024-05-23
98794,161,2024-02-21,206,2,670.16,1340.32,Completed,2024-02-21
98795,8697,2024-11-09,378,9,628.22,5653.98,Completed,2024-11-11
98796,2009,2023-09-14,420,8,577.73,4621.84,Pending,
98797,5051,2023-02-16,79,4,789.49,3157.96,Pending,
98798,715,2024-05-30,311,7,189.03,1323.21,Completed,2024-06-03
98799,5999,2023-06-15,334,5,548.63,2743.15,Cancelled,
98800,321,2023-03-22,273,1,308.40,308.40,Completed,2023-03-26
98801,7420,2023-04-24,192,6,794.46,4766.76,Cancelled,
98802,3884,2024-01-08,470,1,241.99,241.99,Completed,2024-01-08
98803,297,2024-04-02,495,8,658.05,5264.40,Pending,
98804,3368,2024-11-20,27,4,440.41,1761.64,Completed,2024-11-27
98805,2813,2024-03-25,311,5,189.03,945.15,Pending,
98806,1876,2023-06-18,89,6,79.26,475.56,Completed,2023-06-25
98807,1759,2023-12-09,497,10,735.43,7354.30,Completed,2023-12-09
98808,4204,2023-06-07,409,1,785.06,785.06,Cancelled,
98809,5898,2024-02-27,153,8,406.69,3253.52,Completed,2024-03-04
98810,9362,2024-02-26,262,1,831.16,831.16,Completed,2024-03-02
98811,7637,2023-09-12,78,5,804.20,4021.00,Completed,2023-09-17
98812,2072,2023-12-30,254,1,380.55,380.55,Completed,2023-12-31
98813,1947,2023-01-05,378,4,628.22,2512.88,Completed,2023-01-10
98814,4776,2023-11-10,79,9,789.49,7105.41,Completed,2023-11-10
98815,6028,2024-12-05,489,4,652.22,2608.88,Completed,2024-12-08
98816,6711,2024-09-29,288,1,646.55,646.55,Cancelled,
98817,7730,2023-05-12,107,5,489.74,2448.70,Completed,2023-05-16
98818,9043,2023-05-11,116,6,800.15,4800.90,Completed,2023-05-17
98819,9597,2024-10-25,366,2,513.66,1027.32,Completed,2024-10-29
98820,8073,2024-08-06,323,10,243.41,2434.10,Pending,
98821,7663,2024-07-06,101,3,780.63,2341.89,Pending,
98822,3694,2024-07-28,128,1,580.03,580.03,Pending,
98823,3309,2024-11-15,484,1,196.27,196.27,Completed,2024-11-21
98824,8171,2024-12-28,56,3,409.73,1229.19,Completed,2024-12-30
98825,5571,2024-04-17,500,2,418.26,836.52,Cancelled,
98826,3013,2024-11-29,34,8,480.52,3844.16,Completed,2024-12-01
98827,1554,2024-10-01,233,3,450.24,1350.72,Pending,
98828,574,2024-06-16,106,8,754.25,6034.00,Completed,2024-06-22
98829,8034,2024-08-09,241,3,867.77,2603.31,Pending,
98830,9585,2023-10-01,57,3,49.33,147.99,Completed,2023-10-04
98831,2571,2023-06-12,130,2,774.75,1549.50,Completed,2023-06-12
98832,9490,2024-08-01,297,6,991.07,5946.42,Completed,2024-08-01
98833,4261,2024-11-18,356,4,949.96,3799.84,Completed,2024-11-19
98834,2071,2023-04-11,394,5,288.53,1442.65,Completed,2023-04-12
98835,9483,2023-01-19,435,6,852.54,5115.24,Completed,2023-01-23
98836,472,2024-11-01,10,3,622.32,1866.96,Completed,2024-11-03
98837,3142,2023-01-22,409,5,785.06,3925.30,Completed,2023-01-28
98838,7792,2024-07-28,64,4,306.37,1225.48,Completed,2024-07-29
98839,8999,2023-08-21,156,1,386.56,386.56,Cancelled,
98840,6771,2023-10-17,66,10,608.77,6087.70,Completed,2023-10-19
98841,2868,2023-03-15,230,7,144.30,1010.10,Completed,2023-03-18
98842,6605,2024-05-29,323,6,243.41,1460.46,Completed,2024-06-02
98843,5316,2023-08-25,214,10,610.98,6109.80,Completed,2023-09-01
98844,5493,2023-07-11,427,7,15.12,105.84,Pending,
98845,878,2023-08-19,492,1,865.43,865.43,Pending,
98846,1309,2023-07-20,480,8,968.10,7744.80,Pending,
98847,1162,2023-11-06,201,1,697.05,697.05,Pending,
98848,3613,2024-11-03,351,7,51.92,363.44,Completed,2024-11-08
98849,9793,2024-11-30,357,7,949.33,6645.31,Completed,2024-12-04
98850,2075,2023-09-19,245,3,229.32,687.96,Cancelled,
98851,7807,2023-03-19,207,7,680.82,4765.74,Completed,2023-03-21
98852,1419,2024-12-13,114,1,801.86,801.86,Completed,2024-12-17
98853,2338,2023-01-22,163,1,549.11,549.11,Pending,
98854,3134,2024-10-20,40,1,861.03,861.03,Completed,2024-10-27
98855,7573,2023-06-05,242,9,592.95,5336.55,Completed,2023-06-08
98856,7658,2023-06-02,91,2,670.21,1340.42,Completed,2023-06-09
98857,325,2023-03-03,500,6,418.26,2509.56,Completed,2023-03-08
98858,8919,2023-03-08,133,7,824.10,5768.70,Completed,2023-03-11
98859,9159,2024-09-16,378,2,628.22,1256.44,Completed,2024-09-18
98860,5702,2024-02-10,84,7,124.18,869.26,Completed,2024-02-12
98861,3689,2023-08-12,400,3,796.94,2390.82,Completed,2023-08-16
98862,1288,2023-02-16,191,4,747.25,2989.00,Pending,
98863,9472,2024-07-16,411,7,249.76,1748.32,Pending,
98864,7430,2023-12-11,44,7,984.31,6890.17,Cancelled,
98865,162,2024-12-03,79,5,789.49,3947.45,Completed,2024-12-08
98866,6077,2024-02-10,232,6,939.65,5637.90,Completed,2024-02-14
98867,730,2023-10-28,203,10,417.92,4179.20,Completed,2023-11-04
98868,8841,2024-04-05,53,3,303.73,911.19,Completed,2024-04-06
98869,9031,2024-06-12,48,4,999.28,3997.12,Completed,2024-06-16
98870,4238,2024-05-10,410,4,587.68,2350.72,Completed,2024-05-16
98871,6695,2023-11-14,401,5,207.06,1035.30,Pending,
98872,8648,2024-09-24,234,9,373.65,3362.85,Pending,
98873,6613,2023-05-22,297,10,991.07,9910.70,Completed,2023-05-23
98874,6177,2023-03-31,287,4,499.17,1996.68,Cancelled,
98875,8599,2024-04-17,172,8,414.25,3314.00,Cancelled,
98876,1156,2023-04-08,368,7,375.21,2626.47,Completed,2023-04-09
98877,1593,2024-07-21,196,10,783.70,7837.00,Completed,2024-07-27
98878,3050,2024-11-09,5,10,593.36,5933.60,Pending,
98879,9430,2024-07-19,269,9,279.37,2514.33,Completed,2024-07-24
98880,3403,2023-03-16,220,1,264.39,264.39,Completed,2023-03-19
98881,155,2023-10-28,430,1,908.85,908.85,Completed,2023-11-02
98882,4066,2023-10-08,401,1,207.06,207.06,Completed,2023-10-12
98883,2737,2024-06-28,263,2,764.78,1529.56,Pending,
98884,3024,2023-06-26,50,6,903.41,5420.46,Completed,2023-06-26
98885,1575,2024-05-01,181,3,23.53,70.59,Pending,
98886,7155,2024-05-17,375,8,895.97,7167.76,Pending,
98887,7903,2024-07-03,76,7,865.95,6061.65,Completed,2024-07-05
98888,7145,2024-04-19,159,9,90.37,813.33,Completed,2024-04-21
98889,39,2023-07-07,430,7,908.85,6361.95,Completed,2023-07-10
98890,2940,2023-07-31,84,9,124.18,1117.62,Completed,2023-08-02
98891,247,2024-08-01,456,8,401.98,3215.84,Pending,
98892,9343,2023-09-18,408,8,632.96,5063.68,Completed,2023-09-23
98893,4253,2023-09-01,108,10,242.14,2421.40,Completed,2023-09-05
98894,9244,2023-07-30,52,10,957.73,9577.30,Completed,2023-08-05
98895,3804,2024-12-31,154,10,813.02,8130.20,Completed,2025-01-04
98896,716,2024-01-03,187,3,290.00,870.00,Pending,
98897,33,2023-03-18,482,6,848.65,5091.90,Cancelled,
98898,9585,2023-12-31,389,6,945.92,5675.52,Completed,2024-01-02
98899,4363,2024-03-18,239,5,790.75,3953.75,Completed,2024-03-19
98900,1657,2023-01-04,94,9,218.07,1962.63,Completed,2023-01-10
98901,639,2023-04-21,66,8,608.77,4870.16,Completed,2023-04-24
98902,9861,2024-09-21,364,1,712.44,712.44,Completed,2024-09-26
98903,8490,2023-04-07,22,8,99.99,799.92,Completed,2023-04-13
98904,3059,2023-12-26,158,7,948.10,6636.70,Completed,2024-01-01
98905,5673,2023-03-31,401,1,207.06,207.06,Completed,2023-04-06
98906,830,2024-06-10,365,10,852.84,8528.40,Cancelled,
98907,4865,2024-10-25,289,3,322.97,968.91,Completed,2024-10-31
98908,7580,2023-10-12,394,8,288.53,2308.24,Completed,2023-10-12
98909,5866,2024-01-01,330,8,838.31,6706.48,Completed,2024-01-02
98910,9252,2023-02-15,102,5,256.70,1283.50,Completed,2023-02-18
98911,3761,2023-03-13,477,7,414.17,2899.19,Completed,2023-03-13
98912,3962,2023-08-07,180,10,612.77,6127.70,Completed,2023-08-09
98913,7211,2023-11-12,474,7,70.34,492.38,Completed,2023-11-15
98914,8814,2024-01-02,224,1,132.34,132.34,Completed,2024-01-06
98915,8395,2023-11-02,477,7,414.17,2899.19,Completed,2023-11-07
98916,8484,2024-03-21,495,2,658.05,1316.10,Pending,
98917,6591,2024-07-28,43,3,360.74,1082.22,Pending,
98918,8085,2024-04-27,257,9,416.69,3750.21,Completed,2024-05-04
98919,9403,2024-07-26,210,5,115.58,577.90,Completed,2024-07-27
98920,7752,2023-06-19,27,8,440.41,3523.28,Completed,2023-06-26
98921,3067,2023-10-22,474,9,70.34,633.06,Completed,2023-10-26
98922,1846,2023-07-24,329,4,130.62,522.48,Completed,2023-07-30
98923,7289,2024-08-22,142,1,453.68,453.68,Cancelled,
98924,120,2023-01-23,232,7,939.65,6577.55,Completed,2023-01-25
98925,4902,2024-02-23,462,3,127.44,382.32,Completed,2024-02-27
98926,6075,2024-05-12,130,3,774.75,2324.25,Completed,2024-05-14
98927,4388,2023-10-10,80,9,230.20,2071.80,Completed,2023-10-17
98928,579,2023-02-07,458,8,935.23,7481.84,Pending,
98929,8478,2023-06-05,296,1,509.49,509.49,Pending,
98930,769,2023-08-20,417,1,200.33,200.33,Completed,2023-08-26
98931,5456,2023-10-11,237,8,251.12,2008.96,Pending,
98932,9430,2024-03-17,289,2,322.97,645.94,Completed,2024-03-22
98933,3235,2023-01-21,304,2,382.90,765.80,Pending,
98934,9171,2023-07-21,165,9,921.97,8297.73,Pending,
98935,4989,2024-04-01,272,1,315.33,315.33,Completed,2024-04-05
98936,6282,2024-09-02,311,7,189.03,1323.21,Completed,2024-09-06
98937,7605,2024-12-21,368,3,375.21,1125.63,Completed,2024-12-22
98938,8241,2023-01-18,464,4,978.70,3914.80,Completed,2023-01-18
98939,4956,2023-10-31,62,8,880.47,7043.76,Completed,2023-11-05
98940,2395,2024-10-12,28,3,764.33,2292.99,Completed,2024-10-13
98941,2158,2024-09-19,459,8,414.77,3318.16,Completed,2024-09-19
98942,5817,2023-12-06,421,3,955.05,2865.15,Completed,2023-12-10
98943,8299,2024-12-16,100,7,251.53,1760.71,Completed,2024-12-22
98944,953,2023-02-17,285,2,816.88,1633.76,Completed,2023-02-21
98945,7592,2023-09-22,44,6,984.31,5905.86,Completed,2023-09-27
98946,2233,2023-02-13,336,2,363.51,727.02,Pending,
98947,8613,2023-12-27,496,5,966.83,4834.15,Pending,
98948,6804,2023-08-07,350,10,720.48,7204.80,Cancelled,
98949,1223,2024-12-27,22,8,99.99,799.92,Completed,2024-12-29
98950,2836,2023-06-25,182,5,466.82,2334.10,Completed,2023-07-02
98951,198,2023-10-26,137,3,574.14,1722.42,Completed,2023-11-02
98952,3664,2023-07-26,480,7,968.10,6776.70,Pending,
98953,4969,2024-05-18,259,4,512.33,2049.32,Completed,2024-05-24
98954,8340,2023-08-04,496,9,966.83,8701.47,Completed,2023-08-06
98955,930,2024-01-16,5,9,593.36,5340.24,Completed,2024-01-19
98956,8088,2023-01-30,207,10,680.82,6808.20,Completed,2023-02-01
98957,9259,2024-08-09,301,10,964.76,9647.60,Pending,
98958,5932,2024-04-06,291,1,83.44,83.44,Pending,
98959,7176,2023-03-19,375,3,895.97,2687.91,Completed,2023-03-22
98960,6839,2024-02-08,368,5,375.21,1876.05,Completed,2024-02-15
98961,1028,2024-01-12,50,2,903.41,1806.82,Cancelled,
98962,7212,2024-06-23,,7,375.21,2626.47,Pending,
98963,262,2023-09-16,31,2,493.71,987.42,Completed,2023-09-20
98964,1709,2023-10-18,97,2,676.06,1352.12,Completed,2023-10-23
98965,419,2023-12-03,141,9,493.68,4443.12,Pending,
98966,6798,2023-08-22,435,9,852.54,7672.86,Completed,2023-08-27
98967,8304,2023-08-12,69,1,340.21,340.21,Completed,2023-08-19
98968,7603,2024-12-04,448,3,803.97,2411.91,Cancelled,
98969,9929,2024-01-20,394,5,288.53,1442.65,Pending,
98970,3203,2023-04-26,258,8,968.70,7749.60,Completed,2023-04-27
98971,500,2024-09-07,351,6,51.92,311.52,Completed,2024-09-07
98972,1221,2024-01-05,382,5,550.11,2750.55,Completed,2024-01-05
98973,5904,2024-06-05,299,5,61.83,309.15,Pending,
98974,2989,2024-04-22,6,7,701.15,4908.05,Completed,2024-04-23
98975,5729,2023-10-01,41,7,490.55,3433.85,Completed,2023-10-01
98976,8155,2024-12-11,19,10,464.25,4642.50,Completed,2024-12-16
98977,231,2023-05-09,12,6,867.81,5206.86,Completed,2023-05-16
98978,4371,2023-02-11,76,8,865.95,6927.60,Completed,2023-02-12
98979,4411,2024-06-16,499,10,840.67,8406.70,Completed,2024-06-21
98980,67,2024-02-18,74,7,217.97,1525.79,Completed,2024-02-18
98981,6033,2024-08-12,127,9,965.06,8685.54,Completed,2024-08-12
98982,6110,2023-06-22,26,3,753.36,2260.08,Completed,2023-06-24
98983,4010,2023-01-02,271,10,119.77,1197.70,Completed,2023-01-07
98984,3427,2024-12-17,128,6,580.03,3480.18,Pending,
98985,6428,2024-10-02,361,9,292.71,2634.39,Completed,2024-10-06
98986,5100,2024-11-17,20,4,543.58,2174.32,Completed,2024-11-24
98987,4696,2023-09-05,111,7,834.55,5841.85,Completed,2023-09-07
98988,5523,2024-04-24,478,5,478.77,2393.85,Completed,2024-05-01
98989,2067,2023-10-11,26,6,753.36,4520.16,Pending,
98990,5626,2023-08-22,70,7,556.15,3893.05,Completed,2023-08-26
98991,4845,2023-07-02,128,6,580.03,3480.18,Completed,2023-07-06
98992,9184,2024-12-15,192,1,794.46,794.46,Completed,2024-12-21
98993,1812,2024-04-20,16,2,844.41,1688.82,Completed,2024-04-22
98994,9661,2023-01-31,50,1,903.41,903.41,Pending,
98995,9967,2024-05-05,2,2,148.13,296.26,Completed,2024-05-06
98996,6584,2023-05-14,397,8,60.64,485.12,Completed,2023-05-16
98997,9369,2024-09-28,121,10,259.74,2597.40,Completed,2024-09-28
98998,3455,2023-07-16,379,4,50.77,203.08,Completed,2023-07-19
98999,8430,2024-12-14,483,8,383.39,3067.12,Completed,2024-12-16
99000,3777,2023-11-03,194,6,875.44,5252.64,Completed,2023-11-05
99001,6013,2024-05-20,373,10,911.60,9116.00,Cancelled,
99002,9211,2024-05-20,243,9,744.29,6698.61,Pending,
99003,5841,2024-08-04,355,1,76.55,76.55,Completed,2024-08-10
99004,6763,2023-05-16,9,6,973.37,5840.22,Pending,
99005,4407,2024-08-16,286,5,181.75,908.75,Pending,
99006,1742,2023-11-01,383,5,806.63,4033.15,Cancelled,
99007,3175,2024-09-30,172,7,414.25,2899.75,Completed,2024-09-30
99008,7429,2024-12-07,475,6,432.92,2597.52,Cancelled,
99009,2316,2024-03-21,41,3,490.55,1471.65,Completed,2024-03-23
99010,7430,2024-03-13,325,9,146.21,1315.89,Completed,2024-03-20
99011,6984,2023-03-22,215,6,680.98,4085.88,Completed,2023-03-22
99012,2507,2023-07-03,184,1,462.21,462.21,Completed,2023-07-09
99013,1287,2024-05-09,347,5,274.04,1370.20,Completed,2024-05-09
99014,171,2023-05-03,288,10,646.55,6465.50,Completed,2023-05-04
99015,5650,2023-07-23,338,2,358.77,717.54,Completed,2023-07-23
99016,3630,2024-02-18,350,4,720.48,2881.92,Completed,2024-02-23
99017,4822,2024-05-26,198,5,630.52,3152.60,Pending,
99018,8106,2023-03-07,36,5,404.99,2024.95,Pending,
99019,8394,2023-10-01,414,10,708.71,7087.10,Cancelled,
99020,1311,2023-03-02,190,2,576.07,1152.14,Completed,2023-03-04
99021,438,2023-10-01,210,1,115.58,115.58,Cancelled,
99022,2900,2023-06-30,417,3,200.33,600.99,Completed,2023-07-02
99023,6458,2024-10-15,185,2,513.15,1026.30,Pending,
99024,279,2024-09-14,232,7,939.65,6577.55,Cancelled,
99025,3331,2023-12-05,479,2,152.90,305.80,Cancelled,
99026,1974,2023-06-05,469,7,706.24,4943.68,Pending,
99027,9417,2024-06-06,487,7,698.66,4890.62,Completed,2024-06-10
99028,731,2023-03-13,374,2,311.07,622.14,Completed,2023-03-14
99029,1178,2023-01-30,6,9,701.15,6310.35,Pending,
99030,1877,2024-07-06,233,10,450.24,4502.40,Completed,2024-07-07
99031,3201,2024-11-04,451,1,903.85,903.85,Pending,
99032,4779,2023-05-05,396,4,730.22,2920.88,Completed,2023-05-12
99033,7116,2023-05-01,72,6,836.24,5017.44,Pending,
99034,1323,2024-07-28,460,6,454.04,2724.24,Completed,2024-08-03
99035,1862,2024-12-13,308,6,999.97,5999.82,Completed,2024-12-15
99036,4809,2023-11-18,242,4,592.95,2371.80,Completed,2023-11-20
99037,5992,2023-09-09,450,4,368.16,1472.64,Completed,2023-09-10
99038,2470,2024-06-24,124,7,207.36,1451.52,Pending,
99039,2253,2024-12-24,361,7,292.71,2048.97,Completed,2024-12-26
99040,8807,2023-03-07,194,6,875.44,5252.64,Completed,2023-03-13
99041,6404,2023-04-24,395,1,18.09,18.09,Completed,2023-04-24
99042,1080,2023-01-27,5,8,593.36,4746.88,Cancelled,
99043,2676,2024-01-11,340,2,72.46,144.92,Completed,2024-01-15
99044,7222,2023-04-08,393,2,967.01,1934.02,Cancelled,
99045,6064,2023-01-18,361,8,292.71,2341.68,Completed,2023-01-22
99046,3937,2024-09-18,197,8,853.24,6825.92,Cancelled,
99047,2832,2023-03-04,35,7,428.90,3002.30,Pending,
99048,4391,2024-07-09,4,7,36.26,253.82,Completed,2024-07-13
99049,5661,2024-04-02,333,9,671.52,6043.68,Completed,2024-04-05
99050,5892,2024-02-26,24,7,599.92,4199.44,Completed,2024-03-01
99051,8362,2023-10-16,130,5,774.75,3873.75,Completed,2023-10-17
99052,6815,2023-02-23,341,8,209.57,1676.56,Completed,2023-02-26
99053,7869,2024-05-08,331,10,579.29,5792.90,Pending,
99054,7483,2024-10-16,150,9,700.43,6303.87,Completed,2024-10-17
99055,3960,2023-07-10,62,10,880.47,8804.70,Completed,2023-07-12
99056,2273,2024-04-23,361,3,292.71,878.13,Completed,2024-04-26
99057,72,2023-03-11,182,7,466.82,3267.74,Completed,2023-03-15
99058,2795,2024-06-21,378,2,628.22,1256.44,Completed,2024-06-28
99059,2773,2024-03-26,132,9,78.26,704.34,Completed,2024-03-31
99060,7226,2023-11-17,443,4,71.49,285.96,Completed,2023-11-24
99061,5094,2023-07-27,129,10,85.23,852.30,Cancelled,
99062,7246,2023-01-19,109,6,238.94,1433.64,Completed,2023-01-26
99063,2714,2024-06-10,346,3,345.64,1036.92,Pending,
99064,8856,2023-09-24,276,2,835.01,1670.02,Completed,2023-09-28
99065,1975,2023-04-09,169,2,823.20,1646.40,Completed,2023-04-15
99066,9550,2024-03-24,429,9,758.34,6825.06,Pending,
99067,4095,2024-06-02,106,6,754.25,4525.50,Pending,
99068,11,2023-03-08,239,6,790.75,4744.50,Completed,2023-03-14
99069,1439,2024-03-10,243,8,744.29,5954.32,Completed,2024-03-12
99070,8497,2024-07-13,275,8,183.93,1471.44,Pending,
99071,9935,2023-06-14,28,10,764.33,7643.30,Pending,
99072,2716,2024-04-28,76,9,865.95,7793.55,Cancelled,
99073,9273,2023-11-30,179,5,443.72,2218.60,Completed,2023-12-06
99074,1657,2024-12-05,138,10,852.43,8524.30,Completed,2024-12-05
99075,8441,2023-08-09,86,1,442.02,442.02,Completed,2023-08-15
99076,5117,2023-01-26,170,6,654.98,3929.88,Cancelled,
99077,5325,2023-04-27,467,6,425.04,2550.24,Completed,2023-04-27
99078,3398,2024-02-26,69,9,340.21,3061.89,Cancelled,
99079,1222,2024-01-29,363,10,997.28,9972.80,Completed,2024-02-05
99080,1254,2024-09-07,465,9,825.12,7426.08,Completed,2024-09-10
99081,3412,2024-12-13,288,9,646.55,5818.95,Pending,
99082,6274,2024-01-02,263,9,764.78,6883.02,Completed,2024-01-03
99083,4326,2024-02-02,308,5,999.97,4999.85,Completed,2024-02-04
99084,4869,2024-06-18,34,1,480.52,480.52,Completed,2024-06-24
99085,6415,2024-06-26,310,8,877.62,7020.96,Cancelled,
99086,4360,2024-02-23,456,1,401.98,401.98,Completed,2024-02-26
99087,7964,2024-06-14,93,5,619.35,3096.75,Completed,2024-06-20
99088,2778,2024-10-12,293,10,511.99,5119.90,Completed,2024-10-12
99089,8269,2023-07-27,141,8,493.68,3949.44,Completed,2023-08-02
99090,6510,2023-10-14,437,6,23.93,143.58,Pending,
99091,9193,2024-09-30,343,10,755.75,7557.50,Completed,2024-10-04
99092,5354,2023-12-06,40,6,861.03,5166.18,Completed,2023-12-06
99093,2999,2024-07-05,399,4,683.58,2734.32,Pending,
99094,3711,2024-10-17,41,10,490.55,4905.50,Cancelled,
99095,2653,2024-12-25,450,8,368.16,2945.28,Completed,2024-12-31
99096,5386,2023-07-31,378,1,628.22,628.22,Completed,2023-08-06
99097,8008,2023-08-17,61,10,221.01,2210.10,Completed,2023-08-18
99098,7733,2023-05-24,272,8,315.33,2522.64,Completed,2023-05-25
99099,4527,2023-10-11,492,3,865.43,2596.29,Completed,2023-10-17
99100,9059,2023-04-23,348,4,606.42,2425.68,Pending,
99101,7299,2024-09-18,228,7,309.16,2164.12,Completed,2024-09-25
99102,3545,2024-08-05,349,6,89.26,535.56,Completed,2024-08-12
99103,3349,2023-03-23,87,1,198.17,198.17,Completed,2023-03-30
99104,8463,2023-10-24,78,4,804.20,3216.80,Completed,2023-10-25
99105,1285,2024-09-18,484,4,196.27,785.08,Completed,2024-09-18
99106,6253,2023-07-13,351,4,51.92,207.68,Pending,
99107,5951,2024-04-12,102,9,256.70,2310.30,Completed,2024-04-19
99108,7568,2024-07-03,165,5,921.97,4609.85,Completed,2024-07-05
99109,2272,2023-12-01,391,5,503.27,2516.35,Pending,
99110,5464,2023-12-22,490,3,471.33,1413.99,Completed,2023-12-25
99111,3184,2024-06-21,30,4,764.88,3059.52,Pending,
99112,1710,2024-11-29,286,3,181.75,545.25,Completed,2024-12-01
99113,8305,2024-12-30,129,3,85.23,255.69,Completed,2025-01-04
99114,3127,2023-01-07,369,4,75.08,300.32,Completed,2023-01-10
99115,5639,2024-08-27,360,2,126.57,253.14,Completed,2024-08-27
99116,4858,2023-05-01,35,10,428.90,4289.00,Completed,2023-05-03
99117,3676,2023-09-20,383,5,806.63,4033.15,Completed,2023-09-20
99118,3634,2023-01-07,417,9,200.33,1802.97,Completed,2023-01-08
99119,7408,2024-05-01,241,5,867.77,4338.85,Completed,2024-05-03
99120,1094,2024-02-27,189,2,383.43,766.86,Completed,2024-03-03
99121,547,2024-10-10,306,2,429.16,858.32,Pending,
99122,3066,2023-06-11,451,6,903.85,5423.10,Pending,
99123,6175,2024-07-19,333,9,671.52,6043.68,Pending,
99124,3213,2024-05-04,384,9,691.72,6225.48,Completed,2024-05-04
99125,3247,2023-07-26,288,4,646.55,2586.20,Completed,2023-07-29
99126,5952,2023-03-14,5,7,593.36,4153.52,Completed,2023-03-16
99127,17,2024-01-30,491,8,915.18,7321.44,Completed,2024-02-06
99128,4712,2023-05-13,44,2,984.31,1968.62,Pending,
99129,5719,2024-03-15,36,7,404.99,2834.93,Completed,2024-03-22
99130,6021,2024-08-07,112,6,386.57,2319.42,Completed,2024-08-11
99131,6625,2024-09-22,11,8,55.36,442.88,Completed,2024-09-28
99132,8053,2024-05-29,159,3,90.37,271.11,Cancelled,
99133,9227,2023-12-22,264,8,871.15,6969.20,Pending,
99134,6350,2023-04-08,156,8,386.56,3092.48,Pending,
99135,4960,2023-08-03,268,1,164.01,164.01,Completed,2023-08-10
99136,5273,2024-09-19,448,3,803.97,2411.91,Pending,
99137,6632,2023-05-26,334,1,548.63,548.63,Pending,
99138,3161,2023-01-07,192,4,794.46,3177.84,Completed,2023-01-12
99139,4447,2024-08-15,280,1,465.49,465.49,Completed,2024-08-17
99140,7897,2023-05-23,458,4,935.23,3740.92,Completed,2023-05-29
99141,7238,2024-11-05,214,8,610.98,4887.84,Completed,2024-11-11
99142,3800,2024-01-01,488,8,556.55,4452.40,Cancelled,
99143,2395,2023-12-27,311,3,189.03,567.09,Cancelled,
99144,7540,2024-02-08,269,1,279.37,279.37,Completed,2024-02-15
99145,3967,2023-06-11,350,7,720.48,5043.36,Completed,2023-06-14
99146,3158,2024-07-17,113,5,854.90,4274.50,Completed,2024-07-18
99147,8225,2023-03-08,215,5,680.98,3404.90,Completed,2023-03-08
